meal_code,title,meal_kind,country,cuisine_family,cultural_specific,discovery_level,meal_contexts,diet_tags,components_json,seasoning_note,source_keys,evidence_level,auto_publish_policy,editorial_confidence,editorial_note,enabled,semantic_signature
TEE-MEAL-245,Alloco & poulet braisé — Côte d’Ivoire,composed_plate,Ivory Coast,west_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet braisé"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Plantain frit"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain frite"",""banane plantain cuite""]},{""name"":""Salade tomate-oignon"",""role"":""vegetable"",""grams"":150,""lookup_terms"":[""tomate crue"",""oignon cru""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,west_african|protein:poulet_braise|starch:plantain_frit|vegetable:salade_tomate_oignon
TEE-MEAL-246,Sauce gombo au poisson & couscous de manioc — Cameroun,composed_plate,Cameroon,central_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Couscous de manioc"",""role"":""starch"",""grams"":200,""lookup_terms"":[""manioc cuit"",""fufu de manioc""]},{""name"":""Gombo en sauce"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""gombo cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,central_african|protein:poisson|starch:couscous_de_manioc|vegetable:gombo_en_sauce
TEE-MEAL-247,Ndolé au poisson & plantain — Cameroun,composed_plate,Cameroon,central_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit""]},{""name"":""Plantain"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Feuilles amères"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""feuilles de manioc cuites"",""épinard cuit""]},{""name"":""Pâte d’arachide"",""role"":""sauce_component"",""grams"":35,""lookup_terms"":[""pâte arachide"",""beurre de cacahuète sans sucre"",""arachide""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,central_african|protein:poisson|sauce_component:pate_d_arachide|starch:plantain|vegetable:feuilles_ameres
TEE-MEAL-248,Thiéboudiène — Sénégal,composed_plate,Senegal,west_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Carotte"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""carotte cuite""]},{""name"":""chou"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,west_african|protein:poisson|starch:riz|vegetable:carotte|vegetable:chou
TEE-MEAL-249,Jollof rice au poulet — Afrique de l’Ouest,composed_plate,West Africa,west_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz tomate"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,west_african|protein:poulet|starch:riz_tomate|vegetable:poivrons
TEE-MEAL-250,"Waakye, œuf et chou — Ghana",composed_plate,Ghana,west_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":105,""lookup_terms"":[""riz cuit""]},{""name"":""haricots"",""role"":""protein_plant"",""grams"":105,""lookup_terms"":[""haricot cornille cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,west_african|protein:ufs|protein_plant:haricots|starch:riz|vegetable:chou
TEE-MEAL-251,"Egusi, légumes-feuilles & igname pilée — Nigeria",composed_plate,Nigeria,west_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poisson cuit""]},{""name"":""Igname pilée"",""role"":""starch"",""grams"":200,""lookup_terms"":[""igname cuite""]},{""name"":""Légumes-feuilles"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,west_african|protein:poisson|starch:igname_pilee|vegetable:legumes_feuilles
TEE-MEAL-252,Poulet moambe & riz — Congo,composed_plate,Congo,central_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,central_african|protein:poulet|starch:riz|vegetable:epinards
TEE-MEAL-253,Pilau au poulet & légumes — Afrique de l’Est,composed_plate,East Africa,east_african,True,2,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz pilau"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""carotte cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_african|protein:poulet|starch:riz_pilau|vegetable:carottes
TEE-MEAL-254,Injera aux lentilles et épinards — Éthiopie,composed_plate,Ethiopia,east_african,True,2,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles épicées"",""role"":""protein_plant"",""grams"":170,""lookup_terms"":[""lentille cuite""]},{""name"":""Injera"",""role"":""starch"",""grams"":170,""lookup_terms"":[""injera"",""galette de teff""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,manual_specific,0.82,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_african|protein_plant:lentilles_epicees|starch:injera|vegetable:epinards
TEE-MEAL-255,Couscous au poulet et légumes — Maghreb,composed_plate,Maghreb,maghreb,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Semoule de couscous"",""role"":""starch"",""grams"":190,""lookup_terms"":[""couscous cuit"",""semoule cuite""]},{""name"":""Carotte"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""carotte cuite""]},{""name"":""courgette"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""courgette cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""UNESCO_COUSCOUS"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,maghreb|protein:poulet|starch:semoule_de_couscous|vegetable:carotte|vegetable:courgette
TEE-MEAL-256,"Tajine de poulet, carottes et semoule — Maroc",composed_plate,Morocco,maghreb,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Semoule"",""role"":""starch"",""grams"":180,""lookup_terms"":[""semoule cuite""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":190,""lookup_terms"":[""carotte cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_RECIPES"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,maghreb|protein:poulet|starch:semoule|vegetable:carottes
TEE-MEAL-257,Harira tomate & lentilles — Maroc,composed_plate,Morocco,maghreb,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":90,""lookup_terms"":[""lentille cuite""]},{""name"":""pois chiches"",""role"":""protein_plant"",""grams"":90,""lookup_terms"":[""pois chiche cuit""]},{""name"":""Vermicelles"",""role"":""starch"",""grams"":120,""lookup_terms"":[""vermicelle cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":190,""lookup_terms"":[""tomate cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""TEE_EXISTING"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.9,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,maghreb|protein_plant:lentilles|protein_plant:pois_chiches|starch:vermicelles|vegetable:tomate
TEE-MEAL-258,Shakshuka & pain complet — Maghreb,composed_plate,Maghreb,maghreb,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Pain complet"",""role"":""starch"",""grams"":80,""lookup_terms"":[""pain complet""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""tomate cuite""]},{""name"":""poivron"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_RECIPES"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,maghreb|protein:ufs|starch:pain_complet|vegetable:poivron|vegetable:tomate
TEE-MEAL-259,Mujaddara & salade tomate-concombre — Levant,composed_plate,Levant,levantine,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":170,""lookup_terms"":[""lentille cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""tomate crue""]},{""name"":""concombre"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""concombre cru""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,levantine|protein_plant:lentilles|starch:riz|vegetable:concombre|vegetable:tomate
TEE-MEAL-260,"Falafels, boulgour et taboulé — Levant",composed_plate,Levant,levantine,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Falafels"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""falafel"",""beignet de pois chiche""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate crue""]}]","persil, citron, menthe et épices douces","[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,levantine|protein_plant:falafels|starch:boulgour|vegetable:tomate
TEE-MEAL-261,"Houmous, pita complète et crudités — Levant",composed_plate,Levant,levantine,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Houmous"",""role"":""protein_plant"",""grams"":140,""lookup_terms"":[""houmous""]},{""name"":""Pain pita"",""role"":""starch"",""grams"":90,""lookup_terms"":[""pain pita"",""pain complet""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""concombre cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""tomate crue""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,levantine|protein_plant:houmous|starch:pain_pita|vegetable:concombre|vegetable:tomate
TEE-MEAL-262,"Kefta, boulgour et courgettes — Moyen-Orient",composed_plate,Middle East,middle_eastern,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf haché cuit"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf haché cuit""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":180,""lookup_terms"":[""boulgour cuit""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,middle_eastern|protein:b_uf_hache_cuit|starch:boulgour|vegetable:courgettes
TEE-MEAL-263,Fasolia et riz — Moyen-Orient,composed_plate,Middle East,middle_eastern,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots blancs"",""role"":""protein_plant"",""grams"":180,""lookup_terms"":[""haricot blanc cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,middle_eastern|protein_plant:haricots_blancs|starch:riz|vegetable:tomate
TEE-MEAL-264,"Dal de lentilles, riz et épinards — Inde",composed_plate,India,south_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":180,""lookup_terms"":[""lentille cuite""]},{""name"":""Riz basmati"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz basmati cuit"",""riz cuit""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_PANTRY"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,south_asian|protein_plant:lentilles|starch:riz_basmati|vegetable:epinards
TEE-MEAL-265,"Chana masala, riz et chou-fleur — Inde",composed_plate,India,south_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Pois chiches"",""role"":""protein_plant"",""grams"":180,""lookup_terms"":[""pois chiche cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Chou-fleur"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""chou fleur cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_PANTRY"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,south_asian|protein_plant:pois_chiches|starch:riz|vegetable:chou_fleur
TEE-MEAL-266,Palak paneer & riz — Inde,composed_plate,India,south_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Paneer"",""role"":""dairy_protein"",""grams"":130,""lookup_terms"":[""paneer"",""fromage type paneer""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":200,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,south_asian|dairy_protein:paneer|starch:riz|vegetable:epinards
TEE-MEAL-267,Biryani au poulet & concombre — Inde,composed_plate,India,south_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz basmati"",""role"":""starch"",""grams"":200,""lookup_terms"":[""riz basmati cuit"",""riz cuit""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""concombre cru""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,south_asian|protein:poulet|starch:riz_basmati|vegetable:concombre
TEE-MEAL-268,"Saumon teriyaki, riz et brocoli — Japon",composed_plate,Japan,east_asian,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Saumon"",""role"":""protein"",""grams"":150,""lookup_terms"":[""saumon cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein:saumon|starch:riz|vegetable:brocoli
TEE-MEAL-269,Soba au tofu et champignons — Japon,composed_plate,Japan,east_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Nouilles soba"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles au sarrasin cuites"",""sarrasin cuit""]},{""name"":""Champignons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""champignon cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein_plant:tofu|starch:nouilles_soba|vegetable:champignons
TEE-MEAL-270,Oyakodon simplifié — Japon,composed_plate,Japan,east_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":85,""lookup_terms"":[""poulet viande cuite""]},{""name"":""œuf"",""role"":""protein"",""grams"":85,""lookup_terms"":[""oeuf cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein:poulet|protein:uf|starch:riz|vegetable:epinards
TEE-MEAL-271,Bibimbap au bœuf — Corée,composed_plate,South Korea,east_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf"",""role"":""protein"",""grams"":130,""lookup_terms"":[""boeuf viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Carotte"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""carotte cuite""]},{""name"":""épinards"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""épinard cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein:b_uf|starch:riz|vegetable:carotte|vegetable:epinards
TEE-MEAL-272,Riz sauté au kimchi et œuf — Corée,composed_plate,South Korea,east_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Œuf"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Chou fermenté"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""chou fermenté"",""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein:uf|starch:riz|vegetable:chou_fermente
TEE-MEAL-273,Mapo tofu doux & riz — Chine,composed_plate,China,east_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":170,""lookup_terms"":[""tofu nature""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Champignons"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""champignon cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein_plant:tofu|starch:riz|vegetable:champignons
TEE-MEAL-274,Nouilles au poulet et brocoli — Chine,composed_plate,China,east_asian,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Nouilles"",""role"":""starch"",""grams"":190,""lookup_terms"":[""nouilles cuites"",""pâtes alimentaires cuites""]},{""name"":""Brocoli"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""brocoli cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,east_asian|protein:poulet|starch:nouilles|vegetable:brocoli
TEE-MEAL-275,Pad thaï aux crevettes — Thaïlande,composed_plate,Thailand,southeast_asian,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Pousses de soja"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""pousse de soja cuite"",""haricot mungo germé""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.94,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,southeast_asian|protein:crevettes|starch:nouilles_de_riz|vegetable:pousses_de_soja
TEE-MEAL-276,Curry vert de tofu & riz — Thaïlande,composed_plate,Thailand,southeast_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""tofu nature""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Haricots verts"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""haricot vert cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southeast_asian|protein_plant:tofu|starch:riz|vegetable:haricots_verts
TEE-MEAL-277,Nasi goreng au poulet — Indonésie,composed_plate,Indonesia,southeast_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""carotte cuite""]},{""name"":""chou"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southeast_asian|protein:poulet|starch:riz|vegetable:carottes|vegetable:chou
TEE-MEAL-278,Gado-gado & riz — Indonésie,composed_plate,Indonesia,southeast_asian,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu"",""role"":""protein_plant"",""grams"":85,""lookup_terms"":[""tofu nature""]},{""name"":""œuf"",""role"":""protein"",""grams"":85,""lookup_terms"":[""oeuf cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Haricots verts"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""haricot vert cuit""]},{""name"":""chou"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southeast_asian|protein:uf|protein_plant:tofu|starch:riz|vegetable:chou|vegetable:haricots_verts
